error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts;T1_idle;T1_idle_electron;T1_lde;T2_idle;T2_idle_electron;T2_lde;int_stab_682;int_ghz_682;int_dur_682;dur_99
IZXX;False;7.531764941781323e-08;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXX;True;7.531764941781323e-08;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXY;False;7.531764941781323e-08;7.512123715218199e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXY;True;7.531764941781323e-08;7.512123715218199e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXZ;False;0.0;7.512123715218199e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXZ;True;0.0;7.512123715218199e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYI;False;2.7925366887199343e-05;3.3665791755075515e-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYI;True;2.7925366887199343e-05;3.3665791755075515e-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYX;False;7.531764941781323e-08;7.557579496227414e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYX;True;7.531764941781323e-08;7.557579496227414e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYY;False;7.531764941781323e-08;9.430913580246933e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYY;True;7.531764941781323e-08;9.430913580246933e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYZ;False;0.0;9.430913580246933e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYZ;True;0.0;9.430913580246933e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZI;False;0.0002216646459920871;3.3665791755075515e-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZI;True;0.00022166455557233214;3.3665791755075515e-06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZX;False;0.0;7.557579496227414e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZX;True;0.0;7.557579496227414e-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZY;False;0.0;9.430913580246933e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZY;True;0.0;9.430913580246933e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZZ;False;0.0;9.430913580246933e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZZ;True;0.0;9.430913580246933e-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIII;False;0.0012278084477984805;0.009977485409248503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIII;True;0.0012278084477984805;0.009967056113565615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIX;False;3.3665787858070696e-06;0.0002216646459920871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIX;True;3.3665787858070696e-06;0.00022166455557233214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIY;False;3.3665787858070696e-06;2.792386049054017e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIY;True;3.3665787858070696e-06;2.792386049054017e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIZ;False;2.7925439307555873e-05;2.792386049054017e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIZ;True;2.7925439307555873e-05;2.792386049054017e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXI;False;3.367480603634333e-06;0.00028669177714560215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
