error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts;T1_idle;T1_idle_electron;T1_lde;T2_idle;T2_idle_electron;T2_lde;int_stab_682;int_ghz_682;int_dur_682;dur_99
YYXX;False;0.0005663446433830565;0.00011447958688342818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYXX;True;0.0003747144481900129;0.00011447958688342818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYXY;False;0.0005663446433830565;6.152690683732078e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYXY;True;0.0003747144481900129;6.152690683732078e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYXZ;False;6.185706748034645e-05;6.152690683732078e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYXZ;True;6.185706748034645e-05;6.152690683732078e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYYI;False;0.0010951355542526272;0.0010951355542526272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYYI;True;0.001688740540397568;0.001688740540397568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYYX;False;0.0005663446433830565;6.185706748034645e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYYX;True;0.0003747144481900129;6.185706748034645e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYYY;False;0.0005663446433830565;0.0005663446433830565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYYY;True;0.0003747144481900129;0.0003747144481900129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYYZ;False;6.185706748034645e-05;0.0005663446433830565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYYZ;True;6.185706748034645e-05;0.0003747144481900129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYZI;False;0.0016091682587252103;0.0010951355542526272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYZI;True;0.0010608919722322062;0.001688740540397568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYZX;False;6.152690683732078e-05;6.185706748034645e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYZX;True;6.152690683732078e-05;6.185706748034645e-05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYZY;False;6.152690683732078e-05;0.0005663446433830565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYZY;True;6.152690683732078e-05;0.0003747144481900129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYZZ;False;0.00011447958688342818;0.0005663446433830565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YYZZ;True;0.00011447958688342818;0.0003747144481900129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZII;False;0.004306495818132046;0.0031840107098029583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZII;True;0.0067389094422377;0.0020539863374540433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZIX;False;0.0015296337372619026;0.0016091683715109449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZIX;True;0.0010081600183750904;0.0010608920850179405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZIY;False;0.0015296337372619026;0.001096741715121135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZIY;True;0.0010081600183750904;0.0016907511544208209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZIZ;False;0.0002398107143820912;0.001096741715121135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZIZ;True;0.0002398107143820912;0.0016907511544208209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZXI;False;0.001551208525728598;0.0016091682587252103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZXI;True;0.0010220754047506444;0.0010608919722322062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YZXX;False;6.211167431025217e-05;0.00011447958688342818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
