error_config;lie;p;s;written_to;total_lde_attempts;avg_lde_attempts;total_duration;avg_duration;ghz_fidelity;protocol_name;qubit_order;pg;pm;pm_1;pn;decoherence;p_bell_success;pulse_duration;network_noise_type;no_single_qubit_error;basis_transformation_noise;cut_off_time;probabilistic;fixed_lde_attempts;T1_idle;T1_idle_electron;T1_lde;T2_idle;T2_idle_electron;T2_lde;int_stab_682;int_ghz_682;int_dur_682;dur_99
IZIY;False;0.0037563159065676674;0.0037357198838631448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZIY;True;0.005713886600916457;0.002339860450357432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZIZ;False;0.005848392664228554;0.0037357198838631448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZIZ;True;0.004146511292736444;0.002339860450357432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXI;False;0.0034663459595611536;0.0034659534321512253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXI;True;0.005401508783973505;0.00540051344007035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXX;False;0.0014264452080154056;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXX;True;0.0009219972117157396;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXY;False;0.0014264452080154056;0.0013754633838556258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXY;True;0.0009219972117157396;0.0008804357031913932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXZ;False;0.0;0.0013754633838556258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZXZ;True;0.0;0.0008804357031913932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYI;False;0.0034663459595611536;0.003618104121776723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYI;True;0.005401508783973505;0.0022513443299183385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYX;False;0.0014264452080154056;0.0013852267325045887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYX;True;0.0009219972117157396;0.000893130360866603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYY;False;0.0014264452080154056;0.001171543843140743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYY;True;0.0009219972117157396;0.0018468202322877165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYZ;False;0.0;0.001171543843140743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZYZ;True;0.0;0.0018468202322877165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZI;False;0.004840925920196045;0.003618104121776723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZI;True;0.003169649951827363;0.0022513443299183385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZX;False;0.0;0.0013852267325045887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZX;True;0.0;0.000893130360866603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZY;False;0.0;0.001171543843140743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZY;True;0.0;0.0018468202322877165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZZ;False;0.0;0.001171543843140743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IZZZ;True;0.0;0.0018468202322877165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIII;False;0.007107804304677605;0.01741816107748976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIII;True;0.011968245400732982;0.010931046205290179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIX;False;0.0036151512255437734;0.004840925920196045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIX;True;0.0022495549279685405;0.003169649951827363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIY;False;0.0036151512255437734;0.0034647859050252494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIY;True;0.0022495549279685405;0.005399523413476272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIZ;False;0.0034661597591057716;0.0034647859050252494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIIZ;True;0.005400138453589507;0.005399523413476272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXI;False;0.0037389936508643536;0.005848392664228554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXI;True;0.0023423262458470537;0.004146511292736444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXX;False;0.0011699030115078972;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXX;True;0.0018437382059061443;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXY;False;0.0011699030115078972;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXY;True;0.0018437382059061443;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXZ;False;0.0013743734763446013;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIXZ;True;0.0008800758446039661;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYI;False;0.0037389936508643536;0.003762364610092049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYI;True;0.0023423262458470537;0.0057224553988446634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYX;False;0.0011699030115078972;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYX;True;0.0018437382059061443;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYY;False;0.0011699030115078972;0.0014264452080154056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYY;True;0.0018437382059061443;0.0009219972117157396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYZ;False;0.0013743734763446013;0.0014264452080154056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIYZ;True;0.0008800758446039661;0.0009219972117157396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZI;False;0.003762789771189112;0.003762364610092049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZI;True;0.005721537668359268;0.0057224553988446634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZX;False;0.001383479522132906;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZX;True;0.0008920629050666742;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZY;False;0.001383479522132906;0.0014264452080154056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZY;True;0.0008920629050666742;0.0009219972117157396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZZ;False;0.0;0.0014264452080154056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XIZZ;True;0.0;0.0009219972117157396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXII;False;0.0038518019510234594;0.004972426518009144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXII;True;0.0023946331084842157;0.0032458496110944245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIX;False;0.0011692878085568824;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIX;True;0.0018431873645048608;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIY;False;0.0011692878085568824;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIY;True;0.0018431873645048608;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIZ;False;0.0014246421718020635;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXIZ;True;0.0009210810988382853;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXI;False;0.0011698496364577011;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXI;True;0.0018436366389561077;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXX;False;0.000606850867053042;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXX;True;0.0003852568932312721;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXY;False;0.000606850867053042;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXXY;True;0.0003852568932312721;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXYI;False;0.0011698496364577011;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXYI;True;0.0018436366389561077;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXYX;False;0.000606850867053042;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXYX;True;0.0003852568932312721;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXYY;False;0.000606850867053042;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXYY;True;0.0003852568932312721;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXZI;False;0.0014246421718020635;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XXZI;True;0.0009210810988382853;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYII;False;0.0038518019510234594;0.003546214668249662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYII;True;0.0023946331084842157;0.005541705336809107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYIX;False;0.0011692878085568824;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYIX;True;0.0018431873645048608;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYIY;False;0.0011692878085568824;0.0013754633838556258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYIY;True;0.0018431873645048608;0.0008804357031913932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYIZ;False;0.0014246421718020635;0.0013754633838556258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYIZ;True;0.0009210810988382853;0.0008804357031913932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYXI;False;0.0011698496364577011;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYXI;True;0.0018436366389561077;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYXX;False;0.000606850867053042;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYXX;True;0.0003852568932312721;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYXY;False;0.000606850867053042;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYXY;True;0.0003852568932312721;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYYI;False;0.0011698496364577011;0.0013852267325045887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYYI;True;0.0018436366389561077;0.000893130360866603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYYX;False;0.000606850867053042;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYYX;True;0.0003852568932312721;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYYY;False;0.000606850867053042;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYYY;True;0.0003852568932312721;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYZI;False;0.0014246421718020635;0.0013852267325045887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XYZI;True;0.0009210810988382853;0.000893130360866603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZII;False;0.003546119843086858;0.003546214668249662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZII;True;0.00554087356020554;0.005541705336809107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZIX;False;0.001383479522132906;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZIX;True;0.0008920629050666742;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZIY;False;0.001383479522132906;0.0013754633838556258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZIY;True;0.0008920629050666742;0.0008804357031913932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZIZ;False;0.0;0.0013754633838556258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZIZ;True;0.0;0.0008804357031913932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZXI;False;0.0013743734763446013;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZXI;True;0.0008800758446039661;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZYI;False;0.0013743734763446013;0.0013852267325045887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZYI;True;0.0008800758446039661;0.000893130360866603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZZI;False;0.0;0.0013852267325045887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
XZZI;True;0.0;0.000893130360866603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIII;False;0.007107804304677605;0.007107804304677605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIII;True;0.011968245400732982;0.011968245400732982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIIX;False;0.0036151512255437734;0.0034661597591057716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIIX;True;0.0022495549279685405;0.005400138453589507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIIY;False;0.0036151512255437734;0.0036151512255437734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIIY;True;0.0022495549279685405;0.0022495549279685405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIIZ;False;0.0034661597591057716;0.0036151512255437734;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIIZ;True;0.005400138453589507;0.0022495549279685405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIXI;False;0.0037389936508643536;0.003762789771189112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIXI;True;0.0023423262458470537;0.005721537668359268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIXX;False;0.0011699030115078972;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIXX;True;0.0018437382059061443;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIXY;False;0.0011699030115078972;0.001383479522132906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIXY;True;0.0018437382059061443;0.0008920629050666742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIXZ;False;0.0013743734763446013;0.001383479522132906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIXZ;True;0.0008800758446039661;0.0008920629050666742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIYI;False;0.0037389936508643536;0.0037389936508643536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIYI;True;0.0023423262458470537;0.0023423262458470537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YIYX;False;0.0011699030115078972;0.0013743734763446013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
